Brand,Model,Condition,Location,Price,Description,RAM,ROM
Infinix,infinix-note-12,10, Lahore,"35,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"39,700",[],0,0
Infinix,infinix-note-12,9, Muzaffarabad,"56,000",[],0,0
Infinix,infinix-note-12,9, Gujranwala,"40,700",[],0,0
Infinix,infinix-note-12,9, Sialkot,"39,980",[],0,0
Infinix,infinix-note-12,9, Lahore,"39,000",[],0,0
Infinix,infinix-note-12,10, Karachi,"55,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"36,500",[],0,0
Infinix,infinix-note-12,9, Lahore,"39,500","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Karachi,"30,000",[],0,0
Infinix,infinix-note-12,9, Mianwali,"39,000",[],0,0
Infinix,infinix-note-12,9, Faisalabad,"44,000","[8, 10]",8,10
Infinix,infinix-note-12,9, Wah,"36,000",[116],0,0
Infinix,infinix-note-12,9, Gujrat,"38,500",[],0,0
Infinix,infinix-note-12,9, Lahore,"40,300",[],0,0
Infinix,infinix-note-12,10, Islamabad,"38,500","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Faisalabad,"44,500","[5, 8, 256]",8,256
Infinix,infinix-note-12,9, Karachi,"40,500","[6, 128]",6,128
Infinix,infinix-note-12,9, Pasrur,"46,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"44,500","[8, 128]",8,128
Infinix,infinix-note-12,9, Karachi,"41,000","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Rawalpindi,"44,000",[],0,0
Infinix,infinix-note-12,9, Islamabad,"38,000","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Sialkot,"40,200",[],0,0
Infinix,infinix-smart-6,10, Nowshera,"20,000",[],0,0
Infinix,infinix-smart-6,10, Karachi,"17,000",[],0,0
Infinix,infinix-smart-6,9, Lahore,"16,800","[2, 6, 32]",6,32
Infinix,infinix-smart-6,10, Depalpur,"13,500",[],0,0
Infinix,infinix-smart-6,9, Karachi,"18,000",[],0,0
Infinix,infinix-smart-6,9, Peshawar,"16,000","[3, 6, 64]",6,64
Infinix,infinix-smart-6,9, Karachi,"16,900","[3, 6, 64]",6,64
Infinix,infinix-smart-6,10, Karachi,"19,500",[],0,0
Infinix,infinix-smart-6,9, Karachi,"20,000",[],0,0
Infinix,infinix-smart-6,10, Karachi,"14,000",[],0,0
Infinix,infinix-smart-6,10, Lahore,"20,000",[],0,0
Infinix,infinix-smart-6,9, Layyah,"19,000","[3, 64]",0,64
Infinix,infinix-smart-6,9, Karachi,"25,000","[3, 6, 64]",6,64
Infinix,infinix-smart-6,9, Lahore,"20,000",[],0,0
Infinix,infinix-smart-6,9, Karachi,"24,999","[3, 6, 64]",6,64
Infinix,infinix-smart-6,10, Rawalpindi,"20,000",[64],0,0
Infinix,infinix-smart-6,10, Lahore,"18,500",[],0,0
Infinix,infinix-smart-6,10, Sialkot,"22,500",[],0,0
Infinix,infinix-smart-6,9, Karachi,"23,999","[2, 3, 6, 32, 64]",32,64
Infinix,infinix-smart-6,9, Rawalpindi,"19,000",[],0,0
Infinix,infinix-smart-6,10, Mianwali,"19,000",[],0,0
Infinix,infinix-zero-5,9, Rawalpindi,"70,000","[5, 8, 256]",8,256
Infinix,infinix-zero-5,9, Karachi,"67,999","[5, 8, 256]",8,256
Infinix,infinix-zero-5,9, Karachi,"67,999",[],0,0
Infinix,infinix-zero-5,9, Karachi,"67,999","[5, 8, 256]",8,256
Infinix,infinix-zero-5,10, Islamabad,"45,000","[5, 8, 30, 128]",30,128
Infinix,infinix-s-5,9, Rawalpindi,"22,999","[6, 128]",6,128
Infinix,infinix-s-5,10, Multan,"15,000",[],0,0
Infinix,infinix-s-5,10, Sahiwal,"24,500",[],0,0
Infinix,infinix-s-5,10, Karachi,"20,000",[],0,0
Infinix,infinix-s-5,10, Lahore,"21,000","[6, 128]",6,128
Infinix,infinix-s-5,10, Hyderabad,"22,500",[],0,0
Infinix,infinix-s-5,10, Faisalabad,"25,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"17,000",[],0,0
Infinix,infinix-s-5,10, Lahore,"25,000",[],0,0
Infinix,infinix-s-5,10, Sukkur,"16,000",[],0,0
Infinix,infinix-s-5,10, Sukkur,"15,000",[],0,0
Infinix,infinix-s-5,10, Islamabad,"17,500",[],0,0
Infinix,infinix-s-5,9, Wazirabad,"25,000","[6, 128]",6,128
Infinix,infinix-s-5,10, Peshawar,"20,000","[5, 6, 128]",6,128
Infinix,infinix-s-5,10, Lahore,"19,000","[4, 64]",4,64
Infinix,infinix-s-5,10, Rawalpindi,"21,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"20,000",[],0,0
Infinix,infinix-s-5,9, Rawalpindi,"16,000","[5, 64]",0,64
Infinix,infinix-s-5,9, Rawalpindi,"20,000",[],0,0
Infinix,infinix-s-5,10, Lahore,"18,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"18,500",[],0,0
Infinix,infinix-s-5,10, Sukkur,"20,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"14,500",[],0,0
Infinix,infinix-s-5,9, Khyber Pakhtunkhwa,"13,500","[4, 64]",4,64
Infinix,infinix-s-5,10, Sukkur,"22,000",[],0,0
Infinix,infinix-s-5,10, Rawalpindi,"20,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"16,500","[4, 64]",4,64
Infinix,infinix-s-5,10, Quetta,"22,000","[6, 128]",6,128
Infinix,infinix-s-5,10, Islamabad,"18,000",[],0,0
Infinix,infinix-s-5,10, Islamabad,"18,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"18,500",[],0,0
Infinix,infinix-s-5,10, Sukkur,"22,500",[],0,0
Infinix,infinix-s-5,10, Karachi,"21,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"21,000","[4, 5, 64]",0,64
Infinix,infinix-s-5,10, Vehari,"21,500",[],0,0
Infinix,infinix-s-5,10, Faisalabad,"24,000","[5, 6, 128]",6,128
Infinix,infinix-s-5,10, Rawalpindi,"23,000","[6, 128]",6,128
Infinix,infinix-s-5,10, Karachi,"22,000",[],0,0
Infinix,infinix-s-5,10, Hyderabad,"22,000","[5, 6]",0,6
Infinix,infinix-s-5,10, Islamabad,"21,000","[6, 128]",6,128
Infinix,infinix-s-5,10, Hyderabad,"23,500","[5, 6]",0,6
Infinix,infinix-s-5,10, Karachi,"25,000",[],0,0
Infinix,infinix-s-5,10, Karachi,"20,999",[],0,0
Infinix,infinix-s-5,10, Karachi,"18,500",[],0,0
Infinix,infinix-s-5,10, Lahore,"20,000","[6, 128]",6,128
